safe_idx,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
183,0.0,0.9999999999978705,0,1.271565739803174,70,70,2.9473713272506092,0.9994914786071883
185,0.0,1.0,1,3.114099656284627,109,80,2.7781592748186634,0.999543955028711
195,0.0,0.9999999999972295,0,4.5584920578608275,70,70,11.584076543681576,0.9907512729934076
197,0.0,0.9999999999972404,0,4.558491368982743,70,70,6.245870517470918,0.9965768160204482
198,0.0,0.9999999999972404,0,4.656782453825843,70,70,6.245870517470918,0.9965768160204482
203,0.0,0.9999999999972404,0,5.363889235016585,70,70,6.245870517470918,0.9965768160204482
210,0.0,0.9999999999972404,0,4.622610167663075,70,70,6.245870517470918,0.9965768160204482
217,0.0,0.9999999999974225,1,-0.38020159960457833,70,70,0.23448244871871943,0.9999784995195553
218,0.0,0.999999999999901,0,-0.777494770213074,76,0,0.506845022458156,0.9999893293947346
219,0.0,1.0,1,1.5199075707831364,109,0,1.3816914365620088,0.9998322470056284
221,0.0,0.9999999999972295,0,3.239368122023522,70,70,11.584076543681576,0.9907512729934076
227,0.0,0.9999999999978705,0,3.2277217074090796,70,70,2.9473713272506092,0.9994914786071883
228,0.0,0.9999999999972404,0,3.776899176073909,70,70,6.245870517470918,0.9965768160204482
229,0.0,0.9999999999972295,0,4.885210914295679,70,70,17.38056990122149,0.9907646606682895
233,0.0,0.9999999999972295,0,4.9117874392649465,70,70,17.38056990122149,0.9907646606682895
240,0.0,0.9999999999972295,0,4.8034763591320955,70,70,11.584076543681576,0.9907512729934076
242,0.0,0.999999999997522,0,-0.11876785590163169,70,70,0.011188817433673745,0.9999999675941624
248,0.0,0.9999999999972404,0,4.240329025995578,70,70,6.245870517470918,0.9965768160204482
254,0.0,0.9999999999972404,0,4.831005231931797,70,70,6.245870517470918,0.9965768160204482
260,0.0,0.9999999999972404,0,5.5381120131197985,70,70,6.245870517470918,0.9965768160204482
264,0.0,0.9999999999972404,0,5.179450699538975,70,70,6.245870517470918,0.9965768160204482
270,0.0,0.9999999999972404,0,5.179450699538687,70,70,6.245870517470918,0.9965768160204482
278,0.0,0.9999999999975415,1,5.116619850077763,70,70,21.494609734187204,0.9905549283493549
279,0.0,0.9999999999972404,0,5.116663352889022,70,70,6.245870517470918,0.9965768160204482
281,0.0,0.9999999999975361,1,4.74241841374754,70,70,7.072952515621682,0.9993246259264115
284,0.0,0.9999999999972295,0,5.449566573782965,70,70,11.584076543681576,0.9907512729934076
288,0.0,0.9999999999976066,1,5.066265707072454,70,70,16.177223188183497,0.995863441600853
289,0.0,0.9999999999972295,0,5.06631855633168,70,70,11.584076543681576,0.9907512729934076
290,0.0,0.9999999999972595,1,4.961154125117985,70,70,26.162948334046252,0.9705330750404738
298,0.0,0.9999999999972404,0,4.961157624442632,70,70,6.245870517470918,0.9965768160204482
305,0.0,0.9999999999972295,0,5.128923611090425,70,70,11.584076543681576,0.9907512729934076
307,1.0,0.9939244314343826,1,12.895604592636593,17,0,0.007228009121028108,0.9999999961818296
308,0.0,0.9999999999972404,0,4.9769065220317685,70,70,6.245870517470918,0.9965768160204482
321,0.0,0.9999999999972295,0,4.976906131950438,70,70,17.38056990122149,0.9907646606682895
323,0.0,0.9999999999972404,0,4.642237518521178,70,70,6.245870517470918,0.9965768160204482
324,0.0,0.9999999999972295,0,4.642238156892778,70,70,11.584076543681576,0.9907512729934076
325,0.0,0.9999999999978986,1,4.434304658585695,70,70,3.4850947856966545,0.9987598549317687
330,0.0,0.9999999999974225,1,-0.6836398970496439,70,70,0.23448244871871943,0.9999784995195553
331,0.0,0.9999999999978705,0,4.018584552760318,70,70,2.9473713272506092,0.9994914786071883
344,0.0,1.0,0,-1.0970106639973267,148,148,1.116851124136754e-104,1.0
346,0.0,0.9999999999972295,0,4.64913179835568,70,70,17.38056990122149,0.9907646606682895
349,0.0,0.9999999999972404,0,5.356238980766112,70,70,6.245870517470918,0.9965768160204482
350,0.0,0.9999999999972295,0,4.652062682558234,70,70,17.38056990122149,0.9907646606682895
353,0.0,0.9999999999998701,1,0.6937579095676568,76,0,2.0412432965110057,0.9999735060000491
355,0.0,0.9999999999972404,0,4.954626001083124,70,70,6.245870517470918,0.9965768160204482
357,0.0,0.9999999999972404,0,4.954626001082024,70,70,6.245870517470918,0.9965768160204482
359,0.0,0.9999999999972295,0,3.679971279007965,70,70,11.584076543681576,0.9907512729934076
361,0.0,0.9999999999978705,0,3.6798807071220567,70,70,2.9473713272506092,0.9994914786071883
364,0.0,0.9999999999972295,0,4.750036175284953,70,70,17.38056990122149,0.9907646606682895
372,0.0,0.9999999999972295,0,4.750037242490323,70,70,11.584076543681576,0.9907512729934076
374,0.0,1.0,1,-0.49168027982774665,151,0,0.04090072495367042,0.9999999793003101
375,1.0,0.9917765664729286,1,12.636275119534606,16,0,1.0590111692269547e-05,0.9999999999999819
393,0.0,0.9999999999972404,0,4.9581417474215765,70,70,6.245870517470918,0.9965768160204482
395,0.0,0.9999999999999719,1,4.250340097932763,80,80,6.566799889963327,0.9966253323094133
399,0.0,1.0,0,-0.9844178366787291,151,0,0.024807543688948636,0.9999999923850097
403,0.0,1.0,1,2.2889698537089447,106,0,2.2650410617591934,0.9995439550220098
411,0.0,0.999999999997522,0,-0.8703996368585409,70,70,0.011188817433673745,0.9999999675941624
412,0.0,0.9999999999972295,0,5.576896670358928,70,70,11.584076543681576,0.9907512729934076
419,0.0,0.9999999999972404,0,4.927934742934335,70,70,6.245870517470918,0.9965768160204482
426,0.0,0.9999999999978705,0,4.220733214571357,70,70,2.9473713272506092,0.9994914786071883
442,0.0,1.0,0,-0.5293236216571358,148,148,1.116851124136754e-104,1.0
445,0.0,0.9999999999972404,0,5.199309044648362,70,70,6.245870517470918,0.9965768160204482
448,0.0,0.999999835954812,1,4.441564932963332,44,5,8.49113463746451,0.9964390778143838
451,0.0,0.999999999997522,0,-0.04149647513271664,70,70,0.011188817433673745,0.9999999675941624
455,0.0,0.999999999997522,0,-0.3604378360181752,70,70,0.011188817433673745,0.9999999675941624
458,0.0,0.9999999999972295,0,5.482452594866034,70,70,17.38056990122149,0.9907646606682895
460,0.0,0.9999999999976066,0,5.168427932739377,70,70,9.811981852676691,0.9984802377829252
469,0.0,0.9999999999976066,0,4.461321151554728,70,70,9.811981852676691,0.9984802377829252
477,0.0,1.0,0,0.039738229359255674,148,148,1.116851124136754e-104,1.0
489,0.0,0.9999999999976066,0,5.261790550386809,70,70,9.811981852676691,0.9984802377829252
490,0.0,0.9999999999972404,0,4.359246974710638,70,70,6.245870517470918,0.9965768160204482
496,0.0,0.9999999999972404,0,4.359246974708953,70,70,6.245870517470918,0.9965768160204482
500,0.0,0.9999999999972404,0,3.946597934786905,70,70,6.245870517470918,0.9965768160204482
501,0.0,1.0,0,0.03435822152850233,148,148,1.116851124136754e-104,1.0
502,0.0,1.0,0,0.23165871568237273,148,148,1.116851124136754e-104,1.0
510,0.0,0.9999999999972404,0,4.635507285031417,70,70,6.245870517470918,0.9965768160204482
513,0.0,0.9999999999972404,0,4.036402300768551,70,70,6.245870517470918,0.9965768160204482
515,0.0,0.9999999999972295,0,4.743509720313805,70,70,11.584076543681576,0.9907512729934076
516,0.0,0.9999999999972404,0,3.9777496909433965,70,70,6.245870517470918,0.9965768160204482
523,0.0,1.0,0,0.06320640023066393,151,0,0.024807543688948636,0.9999999923850097
529,0.0,0.9999999999973034,0,1.7585449515996727,70,70,2.325609206472961,0.9997694697843937
531,0.0,0.9999999999972295,0,5.161001661397545,70,70,11.584076543681576,0.9907512729934076
532,0.0,0.9999999999976066,0,4.048207086044657,70,70,9.811981852676691,0.9984802377829252
534,0.0,0.9999999999972295,0,4.755365864229794,70,70,11.584076543681576,0.9907512729934076
535,0.0,0.9999999999972404,0,4.015126437240767,70,70,6.245870517470918,0.9965768160204482
540,0.0,1.0,1,-0.02804645187425748,280,280,0.0,1.0
544,0.0,0.9999999999972404,0,4.133537966428658,70,70,6.245870517470918,0.9965768160204482
548,0.0,0.9999999999128545,1,-0.7132531089194821,61,0,0.5002805432608408,0.9999733302387454
551,0.0,0.9999999999972295,0,4.141579776394006,70,70,11.584076543681576,0.9907512729934076
552,0.0,1.0,1,-0.08649465794824479,153,0,0.00018904902874940487,0.9999999999930559
561,0.0,0.9999999999978705,0,2.362649214177085,70,70,2.9473713272506092,0.9994914786071883
577,0.0,0.9999999999978705,0,0.8319205082357133,70,70,2.9473713272506092,0.9994914786071883
581,0.0,0.9999999999972896,1,5.027258794740223,70,70,11.03392823224314,0.9907181918281558
582,0.0,0.9999999999978705,0,2.9460435054814007,70,70,2.9473713272506092,0.9994914786071883
583,0.0,0.9999999999999999,1,-0.9292240029292713,92,5,0.4887958466393181,0.9999382931940897
584,0.0,0.9999999999972404,0,4.822476485691936,70,70,6.245870517470918,0.9965768160204482
587,0.0,0.9999999999972643,1,4.95679401180222,70,70,8.584402781258708,0.9963483363347359
588,0.0,0.9999999999972404,0,4.956797381061278,70,70,6.245870517470918,0.9965768160204482
592,0.0,0.9999999999972404,0,4.9460659560070726,70,70,6.245870517470918,0.9965768160204482
593,0.0,0.9999999999972404,0,4.946065956004254,70,70,6.245870517470918,0.9965768160204482
597,0.0,0.9999999999972295,0,4.925620693091825,70,70,11.584076543681576,0.9907512729934076
599,0.0,0.9999999999972295,0,4.925619640009376,70,70,17.38056990122149,0.9907646606682895
604,0.0,0.9999999999978705,0,2.5527883005522027,70,70,2.9473713272506092,0.9994914786071883
610,0.0,0.99999999999771,1,5.251597719635651,70,70,23.12918829397032,0.9895222100455253
611,0.0,0.9999999999972404,0,4.71206518211779,70,70,6.245870517470918,0.9965768160204482
612,1.0,0.9500696968506042,1,70.54390669090694,10,5,8.314440415512092,0.9987598549317893
614,0.0,0.9999999999976066,0,4.007313927459738,70,70,9.811981852676691,0.9984802377829252
616,0.0,0.999999999997522,0,-0.13535240543327587,70,70,0.011188817433673745,0.9999999675941624
618,0.0,0.9999999999978705,0,2.6557350703236704,70,70,2.9473713272506092,0.9994914786071883
632,0.0,1.0,0,-0.3814227784188368,148,148,1.116851124136754e-104,1.0
639,0.0,0.9999999999978705,0,2.621996982035586,70,70,2.9473713272506092,0.9994914786071883
651,0.0,1.0,1,-0.41196645522195907,201,0,0.23055654764175415,0.9999958687012692
654,0.0,1.0,0,-0.4221960040029721,148,148,1.116851124136754e-104,1.0
664,0.0,0.9999999999972295,0,4.9714078354455795,70,70,11.584076543681576,0.9907512729934076
670,0.0,1.0,1,0.3952310807553535,133,39,7.706847987506237e-17,1.0
673,0.0,1.0,1,1.3098803375964658,109,0,1.3816914365620088,0.9998322470056284
683,0.0,1.0,0,-0.09035339451934203,148,148,1.116851124136754e-104,1.0
684,1.0,0.999965753780813,1,0.9175753736916189,31,0,0.5238603615236277,0.9999969224703373
685,0.0,0.9999999999972404,0,4.692131370141961,70,70,6.245870517470918,0.9965768160204482
692,0.0,0.999999999997522,0,-0.18293395341948238,70,70,0.011188817433673745,0.9999999675941624
700,0.0,1.0,1,5.026690714236971,136,0,6.156605125434514,0.996625332303122
705,0.0,0.9999999999978705,0,2.800552158751372,70,70,2.9473713272506092,0.9994914786071883
713,0.0,0.9999999999972295,0,4.933613680617774,70,70,17.38056990122149,0.9907646606682895
715,0.0,0.9999999999972404,0,4.933614080123649,70,70,6.245870517470918,0.9965768160204482
716,0.0,0.9999999999972295,0,5.361192544375826,70,70,11.584076543681576,0.9907512729934076
717,0.0,0.9999999999972404,0,4.65408510589665,70,70,6.245870517470918,0.9965768160204482
718,0.0,0.9999999999972404,0,4.868748024088313,70,70,6.245870517470918,0.9965768160204482
721,0.0,0.9999999999953687,1,4.868843741384312,68,5,38.02442067288532,0.925856000601036
723,0.0,0.9999999999972295,0,4.2077871584402775,70,70,17.38056990122149,0.9907646606682895
730,0.0,0.9999999999974754,1,-0.15218484817498193,70,70,0.029666389597822345,0.9999997443866678
736,0.0,0.9999999999976066,0,5.066560154623771,70,70,9.811981852676691,0.9984802377829252
737,0.0,0.9999999999976066,0,5.06656015462381,70,70,9.811981852676691,0.9984802377829252
738,0.0,0.9999999999972295,0,4.415650741497735,70,70,11.584076543681576,0.9907512729934076
739,0.0,0.9999999999972404,0,4.415650102408371,70,70,6.245870517470918,0.9965768160204482
740,0.0,0.9999999999972295,0,4.6444434262065295,70,70,17.38056990122149,0.9907646606682895
741,0.0,0.999999999999901,0,0.01809215022506145,76,0,0.506845022458156,0.9999893293947346
743,0.0,0.9999999999976066,0,3.8787596674019507,70,70,9.811981852676691,0.9984802377829252
753,0.0,0.999999999997522,0,-0.11730757644745551,70,70,0.011188817433673745,0.9999999675941624
757,0.0,0.9999999999972404,0,4.8631578628792145,70,70,6.245870517470918,0.9965768160204482
758,0.0,0.9999999999975415,1,4.863113867636865,70,70,21.494609734187204,0.9905549283493549
761,0.0,1.0,0,-0.3972469713744707,148,148,1.116851124136754e-104,1.0
769,0.0,0.9999999999972404,0,4.946996395942219,70,70,6.245870517470918,0.9965768160204482
770,1.0,0.8346860762116431,1,140.64486767865716,6,0,5.9572640429465356,0.9983304914699745
771,0.0,0.9999999999978798,1,4.499106328504738,70,70,9.47346982636011,0.9907998592609103
775,0.0,1.0,1,1.2539613052250114,148,148,1.7291887533503507e-41,1.0
779,0.0,0.9999999999976066,0,4.763446696879842,70,70,9.811981852676691,0.9984802377829252
782,0.0,0.9999999999972295,0,4.763500016255817,70,70,11.584076543681576,0.9907512729934076
788,0.0,0.9999999999972404,0,3.867393726027489,70,70,6.245870517470918,0.9965768160204482
789,0.0,1.0,0,-0.24103430252062547,148,148,1.116851124136754e-104,1.0
800,0.0,0.9999999999972295,0,4.494523414611418,70,70,11.584076543681576,0.9907512729934076
801,0.0,1.0,0,-0.056088603468860354,148,148,1.116851124136754e-104,1.0
803,0.0,1.0,1,-0.003921926497875599,131,0,0.38966847444689023,0.9999958083489157
805,0.0,1.0,1,5.565782188955396,101,0,6.304043448015922,0.9995434677102611
806,0.0,0.9999999999972404,0,4.606232028130785,70,70,6.245870517470918,0.9965768160204482
808,0.0,0.9999999999972295,0,5.313338409350533,70,70,17.38056990122149,0.9907646606682895
810,0.0,0.9999999999972295,0,4.9553903190525075,70,70,11.584076543681576,0.9907512729934076
816,0.0,0.9999999999972295,0,4.955390319054152,70,70,11.584076543681576,0.9907512729934076
828,0.0,0.9999999999972404,0,5.113424535493132,70,70,6.245870517470918,0.9965768160204482
829,0.0,0.9999999999972404,0,4.40631775430438,70,70,6.245870517470918,0.9965768160204482
833,0.0,0.9999999962725199,1,-0.285874615024897,50,50,2.355582902583389e-56,1.0
835,0.0,0.9999999999972295,0,4.639737047946471,70,70,17.38056990122149,0.9907646606682895
840,0.0,0.9999999999972295,0,4.053555522079683,70,70,17.38056990122149,0.9907646606682895
851,0.0,0.9999999999972404,0,5.467769482267066,70,70,6.245870517470918,0.9965768160204482
855,0.0,0.9999999994001518,1,4.945598040749814,57,5,19.9926934940186,0.9837127222486438
863,0.0,0.9999999999979001,1,2.315480308124661,70,70,2.113816839535952,0.999543955028711
873,0.0,0.9999999999976066,0,5.120811286398401,70,70,9.811981852676691,0.9984802377829252
876,0.0,0.9999999999979001,1,2.2645122106838436,70,70,2.113816839535952,0.999543955028711
879,0.0,0.9999999999972404,0,4.681374403976868,70,70,6.245870517470918,0.9965768160204482
883,0.0,0.9999999999978705,0,2.2019921972564362,70,70,2.9473713272506092,0.9994914786071883
891,0.0,0.9999999999972404,0,5.432290049710585,70,70,6.245870517470918,0.9965768160204482
892,0.0,0.9999999999978705,0,2.8472593750447186,70,70,2.9473713272506092,0.9994914786071883
893,0.0,0.9999999999972295,0,4.561979509583293,70,70,17.38056990122149,0.9907646606682895
897,0.0,0.9999999999972295,0,5.26908734593841,70,70,11.584076543681576,0.9907512729934076
898,0.0,0.9999999999972295,0,4.912040941023856,70,70,17.38056990122149,0.9907646606682895
899,0.0,0.9999999999972404,0,4.912041340917141,70,70,6.245870517470918,0.9965768160204482
900,0.0,0.9999999999972295,0,4.551115769664661,70,70,11.584076543681576,0.9907512729934076
902,0.0,0.9999999999978705,1,5.258125496086802,70,70,4.859393799875263,0.9986170907852927
906,0.0,0.9999999999978705,0,3.02306576623385,70,70,2.9473713272506092,0.9994914786071883
907,0.0,0.9999999999972404,0,5.2695517783256856,70,70,6.245870517470918,0.9965768160204482
909,0.0,0.9999999999976066,0,4.355368937749527,70,70,9.811981852676691,0.9984802377829252
910,0.0,0.9999999999972404,0,5.06252790237834,70,70,6.245870517470918,0.9965768160204482
913,0.0,0.9999999974210485,1,-0.3071038640874766,50,50,4.0970063140570355e-38,1.0
916,0.0,0.9999999999976066,0,4.633316900602277,70,70,9.811981852676691,0.9984802377829252
917,0.0,0.9999999999972404,1,4.274488761625975,70,70,10.295103326156392,0.9906673136356537
923,0.0,1.0,0,-0.27462063423671224,148,148,1.116851124136754e-104,1.0
924,0.0,1.0,1,0.25251797871907067,201,0,0.23055654764175415,0.9999958687012692
926,0.0,1.0,0,-0.3168279944729866,148,148,1.116851124136754e-104,1.0
927,0.0,0.9999999999976066,0,4.851592453696196,70,70,9.811981852676691,0.9984802377829252
940,0.0,0.9999999999972295,0,4.851645688399407,70,70,11.584076543681576,0.9907512729934076
941,0.0,0.9999999999972404,0,4.488330556570487,70,70,6.245870517470918,0.9965768160204482
945,0.0,0.9999999999972295,0,5.195437990953392,70,70,11.584076543681576,0.9907512729934076
949,0.0,0.999999999997522,0,-0.25414707949710186,70,70,0.011188817433673745,0.9999999675941624
950,0.0,0.9999999999972404,0,4.3342639222574535,70,70,6.245870517470918,0.9965768160204482
953,0.0,0.9999999095395814,1,-0.21016707641533908,44,5,3.3399356712953554e-07,1.0
954,0.0,0.9999999999972404,0,4.353958073945249,70,70,6.245870517470918,0.9965768160204482
961,0.0,0.9999999952810542,1,-0.26436905634820024,50,50,1.356742157665896e-36,1.0
963,0.0,0.9999999999972404,0,4.358663565923104,70,70,6.245870517470918,0.9965768160204482
964,0.0,0.9999999999972404,0,4.867965557706756,70,70,6.245870517470918,0.9965768160204482
966,0.0,0.9999999999999757,1,3.510600222538755,80,80,3.4587828794099913,0.9997342269238887
968,0.0,0.9999999999972404,0,5.217470464705682,70,70,6.245870517470918,0.9965768160204482
977,0.0,0.9999999999978705,0,3.667450730344609,70,70,2.9473713272506092,0.9994914786071883
983,0.0,0.9999999999978705,0,2.272762852319904,70,70,2.9473713272506092,0.9994914786071883
985,0.0,1.0,0,0.7518417416710886,148,148,1.116851124136754e-104,1.0
993,0.0,0.9999999999972404,0,4.331648760360253,70,70,6.245870517470918,0.9965768160204482
1001,0.0,0.9999999999972295,0,5.038755145583021,70,70,17.38056990122149,0.9907646606682895
1005,0.0,1.0,1,3.9664752958993783,137,0,17.608166095574173,0.9896626832227673
1009,0.0,1.0,0,-0.2882895611870829,148,148,1.116851124136754e-104,1.0
1018,0.0,0.9999999999976066,0,4.324589023869927,70,70,9.811981852676691,0.9984802377829252
1026,0.0,0.9999999999976135,1,5.031695331096112,70,70,14.887277364917187,0.9968014487225542
1029,0.0,0.9999999999972295,0,4.356254395588288,70,70,17.38056990122149,0.9907646606682895
1031,0.0,0.9999999999998701,1,1.6802219194601085,76,0,2.0412432965110057,0.9999735060000491
1032,0.0,0.9999999999972295,0,5.237803324823669,70,70,11.584076543681576,0.9907512729934076
1034,0.0,0.9999999999978705,0,3.4472094894206857,70,70,2.9473713272506092,0.9994914786071883
1036,1.0,0.9912878678663027,1,22.34479453775357,15,0,15.779394626617432,0.9743220611522107
1039,0.0,1.0,1,5.076819082745334,121,0,28.336981285491593,0.9935547603576449
1045,0.0,1.0,1,1.237284478845692,135,0,1.1870622369257722,0.9999158931064249
1046,0.0,0.9999999999976066,0,4.783328146394922,70,70,9.811981852676691,0.9984802377829252
1047,0.0,0.9999999999978705,0,3.6419379826621183,70,70,2.9473713272506092,0.9994914786071883
1048,0.0,0.9999999999972404,0,4.721644737303878,70,70,6.245870517470918,0.9965768160204482
1051,0.0,0.9999999999972295,0,4.043961452315185,70,70,11.584076543681576,0.9907512729934076
1059,0.0,1.0,1,2.2715110481639633,106,0,2.2650410617591934,0.9995439550220098
1060,0.0,1.0,0,-0.31448058454973216,148,148,1.116851124136754e-104,1.0
1061,0.0,0.9999999999972404,0,6.177130964810497,70,70,6.245870517470918,0.9965768160204482
1067,0.0,0.9999999999972295,0,4.495555851067235,70,70,11.584076543681576,0.9907512729934076
1071,0.0,0.9999999999999722,1,-0.0706139512196438,80,80,0.19840038476801486,0.9999969278881605
1072,0.0,0.9999999999972404,0,4.5340759316944,70,70,6.245870517470918,0.9965768160204482
1074,0.0,0.9999999923557106,1,-0.023991075102020778,50,50,0.20433857192309196,0.9999916491147359
1078,0.0,1.0,1,1.8983133652136377,228,5,2.1915207966891965,0.9987598541599749
1084,0.0,0.9999999908345205,1,1.1119546631641695,49,0,0.8287124373018742,0.9999353266638167
1091,0.0,0.9999999999972404,0,4.695882871109754,70,70,6.245870517470918,0.9965768160204482
1092,0.0,0.9999999999974754,1,-0.16147547358630707,70,70,0.029666389597822345,0.9999997443866678
1095,0.0,0.9999999999972404,0,4.864568381424006,70,70,6.245870517470918,0.9965768160204482
1105,0.0,0.999999999997522,0,-0.15516490927427137,70,70,0.011188817433673745,0.9999999675941624
1110,0.0,0.9999999999972295,0,5.576930164610222,70,70,17.38056990122149,0.9907646606682895
1113,0.0,0.9999999999978705,0,3.3748051918531075,70,70,2.9473713272506092,0.9994914786071883
1121,0.0,0.9999999999978705,0,3.8267244391490602,70,70,2.9473713272506092,0.9994914786071883
1122,0.0,0.9999999999978705,0,2.6972004677143415,70,70,2.9473713272506092,0.9994914786071883
1124,0.0,0.9999999999972295,0,4.963606236918903,70,70,11.584076543681576,0.9907512729934076
1133,0.0,0.9999999999972404,0,4.256784347728396,70,70,6.245870517470918,0.9965768160204482
1135,0.0,0.9999999999972404,0,4.430633103893418,70,70,6.245870517470918,0.9965768160204482
1136,0.0,1.0,0,-0.274647783768446,148,148,1.116851124136754e-104,1.0
1146,0.0,0.9999999999972774,1,4.972293513671865,70,70,8.745457975197427,0.9978053069675421
1153,0.0,0.9999999999972295,0,4.265592811786394,70,70,17.38056990122149,0.9907646606682895
1156,0.0,1.0,1,4.02550898385423,286,0,26.058284730947182,0.9954686318736976
1158,0.0,0.9999999999972295,0,5.1320103934115995,70,70,11.584076543681576,0.9907512729934076
1168,0.0,1.0,0,-0.3328365031413575,148,148,1.116851124136754e-104,1.0
1174,0.0,0.9999999999972404,0,4.425564102518526,70,70,6.245870517470918,0.9965768160204482
1179,0.0,0.9999999999972404,0,4.54585859226819,70,70,6.245870517470918,0.9965768160204482
1182,0.0,0.9999999095395814,1,-0.209045538107425,44,5,3.3399356712953554e-07,1.0
1189,0.0,0.9999999999978705,0,2.6438146822944213,70,70,2.9473713272506092,0.9994914786071883
1193,0.0,0.9999999095395814,1,-0.9500206834344816,44,5,3.3399356712953554e-07,1.0
1194,0.0,0.9999999999976066,0,3.810538648564356,70,70,9.811981852676691,0.9984802377829252
1200,0.0,0.9999999999973678,1,3.8093034732365534,70,70,4.149695035081813,0.9993472946372266
1203,0.0,0.9999999999976066,0,4.678585145002022,70,70,9.811981852676691,0.9984802377829252
1206,0.0,0.9999999999972774,1,4.678882208485973,70,70,8.745457975197427,0.9978053069675421
1212,0.0,1.0,1,4.720712899253963,121,0,28.336981285491593,0.9935547603576449
1213,0.0,0.9999999999972404,0,4.72208303703338,70,70,6.245870517470918,0.9965768160204482
1215,0.0,0.9999999999972404,0,4.742786515052243,70,70,6.245870517470918,0.9965768160204482
1218,0.0,0.9999999999972404,0,4.743449179371043,70,70,6.245870517470918,0.9965768160204482
1224,0.0,0.9999999999972404,0,4.639663333763777,70,70,6.245870517470918,0.9965768160204482
1227,0.0,0.9999994857295195,1,4.828827841448093,41,0,4.39595742099244,0.9986994684909958
1228,0.0,1.0,1,4.627873345135552,137,0,17.608166095574173,0.9896626832227673
1231,0.0,0.9999999999972295,0,4.628930343262403,70,70,11.584076543681576,0.9907512729934076
1247,0.0,0.9999999999978705,0,3.4236291117458015,70,70,2.9473713272506092,0.9994914786071883
1255,0.0,0.999999999999901,0,-0.25589483327102774,76,0,0.506845022458156,0.9999893293947346
1258,0.0,0.9999999999972295,0,4.568461078268396,70,70,11.584076543681576,0.9907512729934076
1269,0.0,1.0,0,-0.3370151606307851,148,148,1.116851124136754e-104,1.0
1274,0.0,0.9999999999972295,0,3.761472422918138,70,70,17.38056990122149,0.9907646606682895
1275,0.0,0.9999999999972295,0,3.0900253265835897,70,70,17.38056990122149,0.9907646606682895
1279,0.0,0.9999999990363292,0,4.853198137684063,70,70,70.00000000006143,1.139622259437972e-06
1282,0.0,0.9999999999902872,1,5.863433294788384,81,0,36.754638671875,0.643016480536924
1284,0.0,0.9999999991278901,0,6.991665881885137,70,70,69.99999999983487,2.294149792524023e-06
1287,0.0,0.9999999990384238,0,3.4698880833160644,70,70,69.99999999998462,2.0413503130594864e-06
1288,0.0,0.9999999990363292,0,6.480784082186448,70,70,70.00000000006143,1.139622259437972e-06
1293,0.0,0.9999999990363292,0,2.3989163642461375,70,70,70.00000000006143,1.139622259437972e-06
1304,0.0,0.9999999990384238,0,3.578427715929414,70,70,69.99999999998462,2.0413503130594864e-06
1313,0.0,0.9999999999999996,1,5.327750354027737,109,0,108.99999993294477,7.071068104396856e-06
1324,0.0,0.9999999990384238,0,5.569843163451108,70,70,69.99999999998462,2.0413503130594864e-06
1330,0.0,0.9999999992032076,0,4.544248642560297,70,70,69.9999999998779,1.9611592551878415e-06
1333,0.0,0.9999999991278901,0,7.532286668802799,70,70,69.99999999983487,2.294149792524023e-06
1335,0.0,0.9999999990363292,0,4.387300487157317,70,70,70.00000000006143,1.139622259437972e-06
1341,0.0,0.9999999990357977,0,8.606529615030654,70,70,69.99999999978411,1.5075601327012325e-06
1344,0.0,0.9999999990357977,0,4.084437092102387,70,70,69.99999999978411,1.5075601327012325e-06
1346,0.0,0.9999999991278901,0,7.9251147968718,70,70,69.99999999983487,2.294149792524023e-06
1347,0.0,0.9999999992032076,0,5.322951174803055,70,70,69.9999999998779,1.9611592551878415e-06
1354,0.0,0.9999999991278901,0,6.867193225752145,70,70,69.99999999983487,2.294149792524023e-06
1359,0.0,0.9999999990363292,0,5.384524045276342,70,70,70.00000000006143,1.139622259437972e-06
1362,0.0,1.0,0,6.890769799156803,148,148,147.99999999753334,4.082483073531701e-06
1366,0.0,1.0,0,5.673226316919673,148,148,147.99999999753334,4.082483073531701e-06
1375,0.0,0.9999999990363292,0,6.564314601558387,70,70,70.00000000006143,1.139622259437972e-06
1377,0.0,0.9999999990384238,0,6.021184143262963,70,70,69.99999999998462,2.0413503130594864e-06
1380,0.0,0.9999999990384238,0,5.793356827788381,70,70,69.99999999998462,2.0413503130594864e-06
1381,0.0,1.0,0,5.419620400685758,148,148,147.99999999753334,4.082483073531701e-06
1383,0.0,0.9999999990357977,0,6.146298005589417,70,70,69.99999999978411,1.5075601327012325e-06
1385,0.0,0.9999999990357977,0,5.664200635248315,70,70,69.99999999978411,1.5075601327012325e-06
1387,0.0,0.9999999991278901,0,5.3166354368607776,70,70,69.99999999983487,2.294149792524023e-06
1391,0.0,0.9999999992032076,0,5.124137130182938,70,70,69.9999999998779,1.9611592551878415e-06
1392,0.0,1.0,1,5.768446530841138,247,0,246.99999997678665,1.0000005964815199e-05
1399,0.0,0.9999999992032076,0,5.355445674074856,70,70,69.9999999998779,1.9611592551878415e-06
1402,0.0,0.9999999990363292,0,4.7819169539416375,70,70,70.00000000006143,1.139622259437972e-06
1403,0.0,0.9999999990357977,0,4.627209072640468,70,70,69.99999999978411,1.5075601327012325e-06
